date,Brent,WTI,NaturalGas,Gasoline,Diesel,Gold,Silver,Copper,Aluminium,Nickel,Zinc,Coffee,Corn,Cotton,LeanHogs,LiveCattle,Sugar,Soybeans,SoybeanMeal,SoybeanOil,HRWWheat,Wheat
2006-10-27,0.26919325025253676,0.05094974356462767,0.21381737898525782,-0.17791147219377124,0.07899383574605415,-0.3139310715329369,-0.25221430099561976,0.07892235427413025,-0.14048887015772013,0.11340264639473345,-0.9662034569225101,0.28113972178212565,-0.007331533804491919,-0.285406053600236,0.014394870122626925,-0.13045810857582466,-0.14044596782175295,0.04684502430089198,0.05061781416129569,-0.22230381129598045,-0.03997793976489368,0.13635289498659175
2006-10-30,-0.03955560632991348,0.11564723792937971,-0.04862145092333288,0.1656112506960682,0.07283390371045557,0.0506172183573729,0.10664695630228696,0.06543868790609565,-0.1542801543082127,0.31368996639504376,0.34175099498973727,-0.12120417541388481,0.30043865300727157,-0.05976476276161074,-0.10091962952305557,0.04006689113948611,0.03226319758552595,0.302005413781688,0.27288271043684165,0.21061522507485084,0.11871298809220072,-0.04964097775898764
2006-10-31,0.16556146637135064,0.011886394080214508,0.19497727212509847,-0.3019083654549426,0.04116919548952774,-0.453122532440766,-0.24528355108428745,-0.019002173378012965,-0.15885436782418985,-0.1606986972180606,-0.45665477137685806,0.27245862350095507,0.030201199567571543,-0.010707091749586665,-0.01311640309103989,-0.09388034763044201,-0.18374751756481067,0.03869425209402977,0.20945868552416544,-0.298798739148892,0.18153067963462716,0.2226406619368795
2006-11-01,-0.1606561182962661,-0.12954439726222103,0.07687088571061175,-0.18700771031251529,-0.21281025396597936,0.1426688177529448,0.18958833994667257,0.11188495523264125,0.44830966608573264,-0.38297419754218265,-0.06402894146002294,0.179051212876462,0.1415567354212922,0.09271312770497493,-0.04906555559297988,-0.256340740824593,0.03202358127255329,0.0790473392129193,0.008832336195847881,0.09318235578961241,0.029570040825024325,0.0714473973723661
2006-11-02,0.5125577360866791,0.19040841221653035,-0.04768833955993286,0.24832469630684512,0.090935208025525,-0.011994571553908047,-0.08671190973146166,0.2704322871704971,0.5611019078807501,0.8831301583963135,0.6558650715337809,-0.25224696163700744,0.32115878405012144,0.06103443581337609,-0.1571156223676405,-0.08567707463979932,0.09865794417143446,0.3780295557936245,0.3066897997350753,0.39134530333143197,-0.011022132277214922,-0.14163301148142995
2006-11-03,0.19579336963853358,0.08600497021250261,0.06079574877977556,0.026372357001411287,0.05474424333156658,-0.19862762762066144,-0.18176613895075933,-0.08694846384286942,-0.13297123437320213,-0.13942478707168757,-0.010767833772093477,0.024677090827580402,0.2876431940059555,-0.20474184707580229,-0.015490680170233476,0.054250888904620806,-0.05103125915868649,0.13535970831160637,0.21421709114790127,-0.011032619728937564,0.08207727231080868,0.08356780832062619
2006-11-06,0.062266103099231536,0.03346409111770899,-0.005268478954602071,0.09720634841431892,-0.040668913057018655,0.2681839032449238,0.22814572119393767,0.2750649565398585,0.167625346277696,0.7317415981586215,0.4515125132879083,-0.07897449874712627,0.18510567793529836,0.02784908090566352,-0.09506298350482652,-0.16624318078551148,0.13450215665156762,0.23750266038717266,0.12584127918106588,0.3492126609531287,-0.07806884310202453,0.006108142268666003
2006-11-07,0.015954563744978903,-0.0076291993994181545,-0.1608138376578062,-0.02910297102340536,-0.07430636076521652,0.22471764664937005,0.055857132333374276,0.029596250700371238,0.22100741430685425,0.5036278952551626,-0.01990158091798966,-0.09474611680551258,0.17228508789756236,-0.06591499101883073,-0.008917803796017018,0.042438744561063925,0.07865159686911184,0.08028044942591295,0.08093334026255236,0.1851404106978779,0.03232012856662178,0.016187694987087588
2006-11-08,0.15431056292573447,0.07081829451264418,0.05243401728009944,0.15556379885042654,0.07000324064244218,-0.11684017866810725,-0.01573543743627999,0.11636893983165825,0.021384545064611085,0.1764940534030778,-0.24754504022869603,0.040263801189928276,0.173904807931699,-0.07824741560214862,-0.04091877622424179,0.03690786568081283,-0.08135537691920565,0.09967076928796699,0.13254956233115867,-0.07721209477155036,0.1580330994873395,0.060547211737229434
2006-11-09,0.1748904956716781,0.1971918844260565,-0.11369442446473653,0.1924493518375458,0.24039212026742085,0.2549963216307922,0.13921990987020408,0.5882925426789893,0.48577464168233486,0.9777056308740033,0.43310021463681825,-0.22139712948490173,-0.04711893954951574,0.054231765425208266,-0.11702368043983129,0.04152896190526232,0.009072849105453118,0.11373224094978572,0.11370859459852435,0.22229913346474328,-0.07733722386773342,-0.14741688697779276
2006-11-13,-0.20703166591338606,-0.12339345857983866,0.17969118022268027,-0.16838184485643004,-0.2439622147574455,0.031573021009648095,-0.0028343486398003798,-0.1697920045556796,-0.32416554608056325,-0.2991262369228104,0.004812705758420355,0.205099175786509,0.2669107142298263,-0.12920216118289157,0.005864360792654661,-0.3018302515863336,0.12740052450899103,0.18195656509185903,0.019598290404947476,0.23646112022049032,-0.04153787943936675,0.05960908698791029
2006-11-14,0.25969505652358466,0.06075267491704295,-0.021294533173859813,0.016344361051663356,0.056536967355701975,-0.09113347686535248,-0.023666710145118675,0.6385594733086362,1.332572146618284,0.38719374477918533,3.7384909271334656,0.05187282729267692,-0.08460064464711284,0.4473701467719427,-0.21736723246427936,-0.1577616158292921,-0.15026268383143118,0.002919596387045271,-0.1058186746662948,-0.10868635936678546,0.22120989506403627,0.08801685097761619
2006-11-15,0.0751209972270272,0.08348062224035889,-0.09248254053727115,0.0983970133611801,0.12090755124819484,0.0074301045112894065,-0.019626954827672113,-0.14416539311515608,-0.5832913839521654,0.6240466388355669,-1.6744889142043864,-0.07502137668945964,0.16369709129178184,-0.2759272968571771,0.06871398266643942,0.23810372227348767,-0.02191573131785845,-0.01613553587053205,0.07298612680756471,-0.08733261146842435,0.06342124314750357,-0.022016587790439163
2006-11-16,0.03482321611361797,-0.03647192922804015,-0.07633549330267819,0.0593582373209164,-0.1005364867544892,0.23681271834272694,0.15165033190221267,0.1511774749606126,0.21136465848676975,-0.022004322771193213,0.2937077659085298,-0.03592687077886352,0.15268159098070994,0.03201036738201723,-0.027813658138763457,-0.002104190640791599,0.08530666250008584,0.1288921475525318,-0.03563210606942831,0.18351599058891144,-0.026003023162181158,-0.04686666826480368
2006-11-17,-0.2029871093639748,-0.08136421908920964,0.09244092671484665,-0.15071819334649858,-0.15897588984857738,-0.13913012372028496,0.01501382518055662,0.06567180036603841,0.25596581316979194,-0.1508151749998027,-0.5893774549614885,0.3057900867179665,0.019370485287054595,0.059157222742519056,-0.010191144532013948,-0.15636599671381274,-0.1284319142954011,-0.052263209039067504,-0.05517764176704615,-0.25372764094849004,0.15116051146828485,0.22468963893505262
2006-11-20,0.0004372302589643355,0.0051041287901629016,-0.24284660606417618,-0.02689635708874085,0.0470523706547082,0.04285279756598998,0.19083886868867045,0.5148996483387176,0.3144393957780618,0.22741285938335537,1.3284657900198182,-0.1492700126440069,-0.1126948968588686,0.15072138619871808,0.0025825972321328085,0.06723398505654604,0.01765015933108572,-0.17436080626168013,-0.1457590686744055,-0.022907371780761843,0.10606137283137479,-0.06576186650570837
2006-11-21,0.28411878100363314,0.05179274451567696,-0.08218837418343089,-0.015981639561878,0.05190946429818594,0.18937628703148118,0.1403313574223864,0.13390341677089454,-0.014573168900827674,0.3164931627868449,-0.14698870258914706,-0.1329125825489648,0.23521857801016682,0.03778432399974134,-0.07613174667404662,0.04154971497242483,0.07766361660596302,0.23112968307281037,0.18039502493673923,0.25219061960243355,0.05457718720636902,-0.0711055010636828
2006-11-22,0.046983858531082466,-0.09399362635310049,-0.2142169053135004,0.11260755216582434,-0.1214628166178302,0.23488492882475595,0.0761658114667321,0.129542121335394,0.20843097001493371,-0.2982927851514927,-0.07339645438538092,-0.08205918136836762,0.04687013236989742,0.0003546954715023202,0.07881615863680609,0.017759209146006844,0.15559287673894806,-0.06191708485198434,-0.1373652100011174,0.1486763956040179,-0.019707300884053175,-0.028008400173736403
2006-11-27,-0.18070751699338036,0.04068622539516885,0.05148063681221264,0.00355609361013072,0.04209676458134498,-0.18233336983222928,-0.08199232670548297,-0.059851799411696216,-0.01661555413704835,0.1535613288503082,-0.4007956183676582,0.11156407086349376,0.1731746098860678,-0.164433333167177,-0.03772533360917649,0.03283005264741114,-0.1149185787329277,0.1048852691176369,0.15514551541665997,-0.12853700921848957,0.20065825067096354,0.2600919585244362
2006-11-28,0.0446560477494742,0.06527659590741522,0.05124109523403096,-0.1720306746357586,0.04097041127107763,0.004309405116521468,-0.16923086918394886,-0.14077752534966154,-0.007045067273646857,-1.1169700609737248,-0.04590030449003918,-0.029788364679031842,0.23610229011220474,-0.35712994270577436,0.03588516652060391,-0.01384527832463716,0.06126962518915946,0.19181081140002537,0.18972037118611462,0.1508399508700265,-0.07838258040620757,-0.031444744147395634
2006-11-29,0.1136133527460543,0.01440143615203717,-0.016750964613526355,0.07917618738264902,-0.056818771424004974,0.2865780591080687,0.10172169031000555,0.3405537604238247,0.2885144275201612,0.7294952091544709,1.0411166238765592,-0.07108840564528798,0.15247740986400615,0.14478661556684846,-0.11909421004932477,-0.1478771500620862,0.09402235120236875,0.18596718762985603,0.0960587117597248,0.31640143728486797,-0.06156987335246282,-0.008078396188943335
2006-11-30,0.007718863456759473,-0.018380649051299006,-0.031105919562015433,0.14855909877096732,-0.05705438882366479,0.3596387418742151,0.23916203858180296,0.4679285522915785,0.13651304335724335,0.28166326007906567,0.1535408389255071,-0.09770355141404227,0.19591340055776993,0.11135818987132642,-0.08967807922299388,-0.24117718666217974,0.05282284318656236,0.03217750399856571,-0.10044674594704092,0.2980513230330442,-0.14641359298600187,0.019958010882442208
2006-12-01,-0.1012130835555514,0.044027941723750165,-0.11889504512268768,-0.16218142792352794,0.11844164032934024,0.05479131997989431,0.03415428528372117,-0.01697235587668393,0.07778345126571988,-0.24434068900647113,0.4150574664455314,0.09055453827828601,0.09289079039272798,-0.19010200443655376,0.12253618714548081,0.20515848350854665,0.09653835691420425,-0.08725927515627277,-0.14448581027954474,0.01982157200190192,-0.017498861614695937,0.06279867462965681
2006-12-04,-0.0380747201698681,-0.04419507455206665,0.02913087215733263,-0.033974288884648374,-0.17215252500134381,0.2915825576671143,0.19150111092658628,-0.07420032116151476,-0.6937585262313147,0.061370505424560365,0.06128551915353836,0.027931060594232608,0.04763648812169907,-0.20521338363602168,-0.08470660530827977,-0.2561770651780961,0.012387774987725272,-0.055467278506479784,-0.1784840653592323,0.14986099220325788,-0.05525889162976065,0.02533068060926142
2006-12-05,-0.0631334324535861,-0.2054304138414147,-0.034084134186483796,-0.1880345556192185,-0.20668103107858468,-0.08972449841209111,-0.006185692208519139,0.004687804547884436,0.19401100511254535,0.28346085877305527,-0.08549309184039028,0.12453768328886113,0.3089907737837617,0.16128931763176885,0.014367429787933685,-0.09302876971611448,-0.099922295445353,-0.009239703320039653,-0.08092333953302001,0.023010084448930934,0.3108393252969622,0.3840941652980235
2006-12-06,-0.06757066074106585,0.15038415482357378,0.0625946393860446,0.09365811696911978,0.11529661444805481,0.20575403524067515,0.359748208794885,0.10040020466087309,-0.15051876012740845,-0.0037004309071496655,0.326997915094535,-0.14918461583901474,-0.15716097791427097,-0.12998279635798035,-0.007236713797069693,-0.05898467189475606,0.07546668607667864,-0.03596505075674358,0.0020915308476854074,0.0014378195654685608,-0.023961604564945102,-0.10500933856481912
2006-12-07,-0.11069567487941037,-0.20258826243694503,0.04481604488997645,-0.1523551793956693,-0.265708289518553,0.2727077188770901,0.2127441093694135,0.11277325444372918,0.4255002081416561,0.04113812538213765,0.1675425097382557,0.07718099264832592,0.2813847958722482,0.08451976887889878,-0.09643239721168617,-0.3467654158650297,-0.0945546153910954,0.15972071285566616,0.11335946271422412,0.11257062208765427,0.22925051420850406,0.1673113665855596
2006-12-08,0.3854423167182929,0.06267052060629799,-0.1570883749781373,-0.025764265123009507,0.22797751432595406,0.07516009807210333,-0.01730251592715451,0.16901468432477113,-0.04374125758101985,0.712249898773941,1.2172346222911292,0.2469387292100865,0.16859861948633065,-0.4250199973676086,0.15558104038565893,0.33495172720885436,0.042492643810509184,0.039255267209561365,0.03429832142067431,-0.024909832192604002,0.21783828210141018,0.13350243366016193
2006-12-11,-0.18866963325347544,-0.1768048786334618,0.058397713638291174,-0.04405886635869391,-0.23648201622498163,0.11343313602798788,0.08618542361640097,-0.1018075083667346,-0.14522414925078334,-0.2719305283093436,-0.3937454204841275,0.03080281565086885,0.2529335657616121,-0.027658968800970078,-0.06262816958823288,-0.31267563568297535,-0.058651644639764806,0.1053796641565568,0.07725095063448882,0.050024046318521774,0.098137927444567,0.13715737727785512
2006-12-12,-0.0964252133796873,0.06869911616905196,-0.032353113896539235,-0.013503862090451957,0.0958681420068481,-0.20346871100380892,-0.2071118608300809,0.05458888900043956,0.17628494266448907,0.3856939962104734,0.25104347236339314,0.18072043373177393,0.12066681902784102,-0.2854122244954532,-0.0027915088337037725,0.06824711345264073,-0.04408186781157796,0.11020304016634268,0.14398598003586116,-0.05082784042993796,0.12597940773006072,0.052525423121277295
2006-12-13,-0.0017711037562590805,-0.1155664538034753,0.007410557753294449,-0.018920584600985817,-0.15843921590999574,0.0768276243137699,0.04822894794472082,0.08167937256988737,-0.06031635575315808,0.6196907993735116,-0.14560633175896115,0.0701559445135549,0.29212630794323025,-0.0025863647983451338,-0.051132681546232864,-0.18763860912233604,-0.05397804875394655,0.11372069436049258,0.07406437356034976,0.022732856766334655,0.13703061788731383,0.12890719453387678
2006-12-14,0.4131313300480592,0.21116656146867377,-0.022614617908763457,0.23053160454715665,0.25653083250363895,0.24046617712699225,0.392322884015082,0.3555177183852786,0.23345667304234816,0.21273321675332116,1.1096657699167105,-0.07258600428083987,-0.15817609657450965,0.049738018821604675,-0.014880417105705052,0.10748738353635125,0.14096716365269807,-0.12385443602305166,-0.15031504827559,0.13620527670998317,-0.03373154204711627,0.018705145647659856
2006-12-15,0.1420075512680647,-0.004651695924291658,-0.08728750891007603,0.09151176706563478,-0.005321454997804876,0.37132185679969565,0.2762240195490122,0.05061583316468819,-0.2630140820156809,-0.3865191897776705,0.05824473742928879,-0.013244020308754484,0.10192310349596323,-0.15266011557585332,0.03467334309300643,0.04313754173235351,0.08053751309382824,-0.03005344412034321,-0.07845142173500771,0.06298454038572132,-0.014446122946863732,0.0348044742834736
2006-12-19,0.024883450994581915,0.1711895993186557,-0.11863542454561705,0.17035782707012131,0.32432473725052463,0.4493972049767483,0.8698201759320888,0.8130186313036409,0.5675882971384709,0.5585414460784706,2.1722432068785125,-0.10089354817514581,0.11659523782018627,0.18886897027125338,-0.004155223215519461,0.055277033740682394,0.10846096301238015,-0.06884188615248056,-0.09338597732079051,0.200495484647474,-0.03695079778689739,0.13905730320553797
2006-12-20,-0.12981011392846806,-0.14521656147830722,0.0774382505331749,0.07298882354702264,-0.10416940655395487,-0.19357386873786364,0.12960160257242728,-0.25684009939868,-0.1336845329068726,0.47368093428117,-1.5695919623210208,-0.023059991770169055,0.2127921377072927,-0.20271332480833584,-0.0577686201952287,-0.3318081355239701,-0.021159249794046757,0.06563291352354604,0.09985918383179337,-0.05560435448225745,0.08588610481962868,0.07680195153443582
2006-12-21,-0.029537867757261783,0.1366961474320304,0.03006879297811794,0.05729278664336826,0.09973336184607712,0.16908141216310435,0.23401047798179223,0.3026717185769836,0.19134226747979477,0.559373191761894,0.7068246651078618,-0.04044006143397709,-0.09321833089592785,-0.05259609828133094,-0.12290022890628426,-0.1751882151209242,0.042642150330196305,-0.08758334103509048,-0.03597952378807261,0.13888327987756727,-0.09651041122165502,-0.05324071730767463
2006-12-22,0.028400722470787267,0.1428926682269257,-0.04099105045660226,-0.023870065253115972,0.17248718483552827,-0.11412818961037156,0.03125305012828163,0.30288389780885205,0.0203047331010714,0.6574080837245339,0.7978545492496223,0.09815608637289698,0.11898225578324115,-6.850603854994738e-05,0.017780633450847075,0.15486107994464177,-0.01623193645080412,0.022232387862033198,0.061820714094442925,-0.030738541709501563,0.2102046965545445,0.15479352735948404
2006-12-27,-0.1373519894226262,0.03432806553008623,-0.0710563494174325,-0.04537115818256596,0.08268968831978435,-0.11025829113718948,-0.2172019144973291,0.01962557508498146,-0.280487872283801,-0.23959703352740327,0.15905440434389193,0.04174949629759001,0.18796096100521031,-0.07708167389803613,0.05262807119043508,0.11464054040824011,-0.04146489929372893,0.0901148132672623,0.10249651774157968,-0.07062350286302498,0.12298770080969616,0.10003428462493567
2006-12-28,-0.03630838590930821,-0.019206500961790315,0.02425427683631125,-0.011814167260255318,-0.04877919012302656,-0.4341641371596631,-0.3971660185917262,-0.23613466387026522,-0.3088899036591256,0.022479322691688314,-0.16695415419536908,0.14352319224848667,0.15142868285671213,-0.2157497374492805,-0.024714932404257872,-0.10162474755375506,-0.11124128187413998,0.18613940379535795,0.21368459468882045,-0.09920043737569512,0.24558285626437248,0.06795313223682656
